importe,year,title_encoded,entidad_encoded,proveedor_encoded,importe_categoria,facturas_por_proveedor,importe_promedio_por_año,importe_relativo_al_proveedor,diferencia_con_media_importe
1573.0,2022,2268,40,65,medio,13,28270.918252788106,1.1274182788525682,-21861.472904000002
1210.0,2012,713,80,65,medio,13,9574.647017291067,0.8672448298865909,-22224.472904000002
1452.0,2020,2163,80,65,medio,13,58496.831775956285,1.040693795863909,-21982.472904000002
1210.0,2015,276,80,65,medio,13,18935.184909793814,0.8672448298865909,-22224.472904000002
1089.0,2023,4217,80,65,medio,13,23087.897503337783,0.7805203468979318,-22345.472904000002
1875.5,2022,2168,80,65,medio,13,28270.918252788106,1.344229486324216,-21558.972904000002
1306.8,2021,2166,80,65,medio,13,27085.747595419845,0.9366244162775182,-22127.672904000003
1331.0,2022,2165,80,65,medio,13,28270.918252788106,0.9539693128752501,-22103.472904000002
1210.0,2015,2160,80,65,medio,13,18935.184909793814,0.8672448298865909,-22224.472904000002
1694.0,2019,2164,40,65,medio,13,10601.82814473684,1.2141427618412273,-21740.472904000002
264504.62,2014,1313,101,16,alto,19,12795.017135614702,1.3172804002705254,241070.147096
341.0,2018,6729,98,16,bajo,19,18593.686696891193,0.0016982410987462116,-23093.472904000002
320983.8,2013,2763,101,16,alto,19,11912.799832258064,1.5985568363393965,297549.32709599996
234360.44,2018,2760,101,16,alto,19,18593.686696891193,1.1671569827807788,210925.967096
357500.0,2017,5,101,16,alto,19,18449.532506666666,1.7804140551371572,334065.527096
346.5,2014,6628,98,16,bajo,19,12795.017135614702,0.0017256320842098602,-23087.972904000002
165.0,2014,6370,52,16,bajo,19,12795.017135614702,0.0008217295639094572,-23269.472904000002
1881.0,2018,6732,98,16,medio,19,18593.686696891193,0.009367717028567812,-21553.472904000002
349238.34,2015,238,101,16,alto,19,18935.184909793814,1.7392695080525016,325803.867096
357500.0,2015,4593,101,16,alto,19,18935.184909793814,1.7804140551371572,334065.527096
159492.09,2015,2758,101,16,alto,19,18935.184909793814,0.7942991852285327,136057.617096
10934.0,2017,6567,108,16,alto,19,18449.532506666666,0.054453279101733365,-12500.472904000002
352.0,2019,6587,98,16,bajo,19,10601.82814473684,0.0017530230696735088,-23082.472904000002
345000.0,2017,4298,101,16,alto,19,18449.532506666666,1.7181618154470468,321565.527096
87024.99,2020,2761,101,16,alto,19,58496.831775956285,0.43340004292075684,63590.517096
311500.0,2013,4591,101,16,alto,19,11912.799832258064,1.551325813077551,288065.527096
345000.0,2015,4589,101,16,alto,19,18935.184909793814,1.7181618154470468,321565.527096
357500.0,2014,4588,101,16,alto,19,12795.017135614702,1.7804140551371572,334065.527096
311500.0,2012,4567,101,16,alto,19,9574.647017291067,1.551325813077551,288065.527096
15346.02,2016,1201,81,340,alto,23,13520.933636363638,1.881050534214607,-8088.452904000002
42196.8,2012,4574,4,340,alto,23,9574.647017291067,5.1723061212058195,18762.327096
3031.05,2013,2225,81,340,alto,23,11912.799832258064,0.3715333501279931,-20403.422904000003
7211.6,2013,760,81,340,alto,23,11912.799832258064,0.8839675715620116,-16222.872904000002
1573.0,2014,725,81,340,medio,23,12795.017135614702,0.1928117186292978,-21861.472904000002
7552.0,2012,2513,4,340,alto,23,9574.647017291067,0.9256923706856053,-15882.472904000002
14363.76,2014,2230,81,340,alto,23,12795.017135614702,1.7606492381301735,-9070.712904000002
15540.65,2016,4570,81,340,alto,23,13520.933636363638,1.9049074603410026,-7893.822904000002
2932.06,2012,4577,4,340,alto,23,9574.647017291067,0.3593995726155238,-20502.412904
40.78,2013,2229,81,340,bajo,23,11912.799832258064,0.004998640741069781,-23393.692904000003
18226.57,2014,2148,81,340,alto,23,12795.017135614702,2.2341362278558172,-5207.902904000002
909.9,2012,2512,4,340,medio,23,9574.647017291067,0.11153171187590469,-22524.572904
2940.78,2012,4579,4,340,alto,23,9574.647017291067,0.36046843350964175,-20493.692904000003
1510.39,2012,4578,4,340,medio,23,9574.647017291067,0.18513724837921497,-21924.082904000003
33.11,2013,2228,81,340,bajo,23,11912.799832258064,0.0040584844270922125,-23401.362904
16028.29,2015,4136,81,340,alto,23,18935.184909793814,1.9646803188739912,-7406.182904000001
4419.65,2013,4135,81,340,alto,23,11912.799832258064,0.5417420929688341,-19014.822904
6572.6,2012,761,4,340,alto,23,9574.647017291067,0.8056416413623159,-16861.872904000003
92.82,2014,2227,81,340,bajo,23,12795.017135614702,0.011377484884406498,-23341.652904000002
20871.29,2012,720,4,340,alto,23,9574.647017291067,2.558314872797506,-2563.182904000001
328.99,2012,4575,4,340,bajo,23,9574.647017291067,0.04032620935273534,-23105.482904
2952.4,2012,4576,4,340,alto,23,9574.647017291067,0.3618927641965282,-20482.072904
2964.5,2012,4580,4,340,alto,23,9574.647017291067,0.3633759312629074,-20469.972904000002
2011.99,2023,6685,93,200,alto,1,23087.897503337783,1.0,-21422.482904
2900.0,2021,5938,104,207,alto,2,27085.747595419845,1.1638126502421935,-20534.472904000002
2083.62,2012,1504,71,207,alto,2,9574.647017291067,0.8361873497578065,-21350.852904000003
81.8,2019,4897,97,161,bajo,44,10601.82814473684,0.19662193980064657,-23352.672904000003
25.41,2021,790,97,161,bajo,44,27085.747595419845,0.061077793280372,-23409.062904000002
168.41,2016,5055,97,161,bajo,44,13520.933636363638,0.4048056342521625,-23266.062904000002
83.15,2014,4949,97,161,bajo,44,12795.017135614702,0.19986692291471594,-23351.322904
426.89,2024,4888,97,161,bajo,44,44752.81413533835,1.0261117344926407,-23007.582904000003
374.54,2016,4373,97,161,bajo,44,13520.933636363638,0.9002785004026183,-23059.932904
105.12,2019,1135,97,161,bajo,44,10601.82814473684,0.2526760184822001,-23329.352904000003
108.9,2022,1106,97,161,bajo,44,28270.918252788106,0.2617619712015943,-23325.572904
168.72,2019,1102,97,161,bajo,44,10601.82814473684,0.40555077852280064,-23265.752904
169.74,2015,1731,97,161,bajo,44,18935.184909793814,0.4080025435423197,-23264.732904
108.42,2019,1116,97,161,bajo,44,10601.82814473684,0.26060819942770297,-23326.052904000004
275.98,2018,4327,97,161,bajo,44,18593.686696891193,0.6633706961635996,-23158.492904000002
95.59,2022,4896,97,161,bajo,44,28270.918252788106,0.2297688413880661,-23338.882904000002
260.39,2019,4948,97,161,bajo,44,10601.82814473684,0.6258971504240876,-23174.082904000003
418.54,2022,4950,97,161,bajo,44,28270.918252788106,1.006040913009323,-23015.932904
2316.77,2022,2235,97,161,alto,44,28270.918252788106,5.568799651246259,-21117.702904
102.85,2018,1405,97,161,bajo,44,18593.686696891193,0.24721963946817235,-23331.622904000003
256.52,2021,1449,97,161,bajo,44,27085.747595419845,0.6165948654970888,-23177.952904
59.9,2024,1137,97,161,bajo,44,44752.81413533835,0.1439811026168549,-23374.572904
174.14,2024,6342,97,161,bajo,44,44752.81413533835,0.4185787848029901,-23260.332904000003
338.61,2022,6343,97,161,bajo,44,28270.918252788106,0.8139138757444614,-23095.862904
999.99,2019,1112,97,161,medio,44,10601.82814473684,2.4036671586949705,-22434.482904
155.16,2013,1103,97,161,bajo,44,11912.799832258064,0.3729567259103707,-23279.312904000002
227.03,2019,4951,97,161,bajo,44,10601.82814473684,0.5457100121386405,-23207.442904000003
467.99,2018,4945,97,161,bajo,44,18593.686696891193,1.1249034426320854,-22966.482904
163.67,2012,3481,97,161,bajo,44,9574.647017291067,0.3934121379849856,-23270.802904000004
269.95,2019,1120,97,161,bajo,44,10601.82814473684,0.6488764382540897,-23164.522904
1568.35,2020,4079,97,161,medio,44,58496.831775956285,3.7698290866301227,-21866.122904000003
62.32,2019,4370,97,161,bajo,44,10601.82814473684,0.14979803531022365,-23372.152904000002
221.77,2012,4946,97,161,bajo,44,9574.647017291067,0.5330665964497481,-23212.702904
1484.19,2022,5911,97,161,medio,44,28270.918252788106,3.5675344356078442,-21950.282904000003
71.33,2019,1127,97,161,bajo,44,10601.82814473684,0.17145529298264206,-23363.142904
110.11,2013,4947,97,161,bajo,44,11912.799832258064,0.2646704375482787,-23324.362904
221.43,2020,1118,97,161,bajo,44,58496.831775956285,0.5322493414432418,-23213.042904
335.46,2017,4107,97,161,bajo,44,18449.532506666666,0.8063422484782995,-23099.012904000003
188.32,2014,1730,97,161,bajo,44,12795.017135614702,0.45266312595669633,-23246.152904000002
65.03,2017,3838,97,161,bajo,44,18449.532506666666,0.15631203845031844,-23369.442904000003
2362.65,2023,2237,97,161,alto,44,23087.897503337783,5.679081003300705,-21071.822904
1056.52,2016,4889,97,161,medio,44,13520.933636363638,2.5395478219826297,-22377.952904
549.21,2016,1129,97,161,medio,44,13520.933636363638,1.32013124153928,-22885.262904000003
169.52,2022,1136,97,161,bajo,44,28270.918252788106,0.40747373147928617,-23264.952904
942.83,2020,6044,97,161,medio,44,58496.831775956285,2.2662721699540787,-22491.642904
262.18,2022,6542,97,161,bajo,44,28270.918252788106,0.630199757664224,-23172.292904
229.78,2015,4887,97,161,bajo,44,18935.184909793814,0.5523201629265595,-23204.692904000003
1755.98,2015,3704,107,194,medio,5,18935.184909793814,1.9947155339673481,-21678.492904000002
1125.43,2014,3814,107,194,medio,5,12795.017135614702,1.2784386515751163,-22309.042904
79.06,2012,4800,107,194,bajo,5,9574.647017291067,0.08980865961768274,-23355.412904
1089.0,2014,4057,107,194,medio,5,12795.017135614702,1.2370557845137427,-22345.472904000002
352.11,2014,3719,107,194,bajo,5,12795.017135614702,0.3999813703261102,-23082.362904
13.59,2012,3862,97,9,bajo,1,9574.647017291067,1.0,-23420.882904000002
308.11,2015,4003,111,237,bajo,38,18935.184909793814,0.6840312588365338,-23126.362904
40.38,2023,6609,77,237,bajo,38,23087.897503337783,0.08964714625237492,-23394.092904
154.96,2021,3970,111,237,bajo,38,27085.747595419845,0.34402480889717724,-23279.512904000003
279.3,2013,4005,111,237,bajo,38,11912.799832258064,0.6200705286847032,-23155.172904000003
218.19,2018,4688,77,237,bajo,38,18593.686696891193,0.4844009618822606,-23216.282904000003
97.45,2015,4276,77,237,bajo,38,18935.184909793814,0.216347558253936,-23337.022904
109.14,2018,4003,111,237,bajo,38,18593.686696891193,0.2423003848931203,-23325.332904000003
4174.5,2024,15,111,237,alto,38,44752.81413533835,9.267756612940541,-19259.972904000002
129.25,2017,4687,77,237,bajo,38,18449.532506666666,0.28694635099354776,-23305.222904000002
690.18,2020,4008,111,237,medio,38,58496.831775956285,1.5322602129882148,-22744.292904
1087.79,2012,3339,111,237,medio,38,9574.647017291067,2.4149893318937816,-22346.682904
222.08,2015,4278,77,237,bajo,38,18935.184909793814,0.4930371035098421,-23212.392904
29.45,2012,104,77,237,bajo,38,9574.647017291067,0.06538158635791087,-23405.022904
185.67,2019,4690,77,237,bajo,38,10601.82814473684,0.41220370591080857,-23248.802904000004
320.37,2020,4007,111,237,bajo,38,58496.831775956285,0.7112495355342584,-23114.102904000003
196.6,2014,3522,97,237,bajo,38,12795.017135614702,0.4364692658052726,-23237.872904000003
574.56,2014,1435,77,237,medio,38,12795.017135614702,1.275573659008532,-22859.912904
267.53,2019,4003,111,237,bajo,38,10601.82814473684,0.5939400950197588,-23166.942904000003
724.96,2013,5337,77,237,medio,38,11912.799832258064,1.6094748674373878,-22709.512904000003
332.44,2023,3970,111,237,bajo,38,23087.897503337783,0.7380459955458027,-23102.032904000003
135.79,2014,3544,97,237,bajo,38,12795.017135614702,0.30146572534943017,-23298.682904
362.81,2014,4003,111,237,bajo,38,12795.017135614702,0.805470062699954,-23071.662904
88.34,2013,4277,77,237,bajo,38,11912.799832258064,0.19612255819551264,-23346.132904000002
251.44,2019,4690,77,237,bajo,38,10601.82814473684,0.5582188819637729,-23183.032904000003
377.83,2016,5091,77,237,bajo,38,13520.933636363638,0.8388157817863995,-23056.642904
360.6,2013,4218,77,237,bajo,38,11912.799832258064,0.8005636686133333,-23073.872904000003
96.5,2024,4000,111,237,bajo,38,44752.81413533835,0.21423847482303565,-23337.972904000002
234.66,2017,4690,77,237,bajo,38,18449.532506666666,0.5209658083106067,-23199.812904000002
595.3,2013,4008,111,237,medio,38,11912.799832258064,1.3216182804368197,-22839.172904000003
1248.73,2024,4714,77,237,medio,38,44752.81413533835,2.772290265966521,-22185.742904000002
940.56,2020,4007,111,237,medio,38,58496.831775956285,2.0881258018606674,-22493.912904
182.88,2015,4276,77,237,bajo,38,18935.184909793814,0.40600966088742757,-23251.592904
221.91,2021,4004,111,237,bajo,38,27085.747595419845,0.49265968858010195,-23212.562904000002
1430.33,2014,6689,77,237,medio,38,12795.017135614702,3.175458214441788,-22004.142904
130.2,2025,3969,111,237,bajo,38,80751.64195876289,0.2890554344244481,-23304.272904
121.39,2021,3974,111,237,bajo,38,27085.747595419845,0.26949646071262484,-23313.082904000003
133.58,2020,4007,111,237,bajo,38,58496.831775956285,0.29655933126280937,-23300.892904
60.68,2021,3970,111,237,bajo,38,27085.747595419845,0.1347149290389824,-23373.792904
598.98,2018,2304,108,122,medio,3,18593.686696891193,0.7993576455306541,-22835.492904000002
549.0,2024,951,111,122,medio,3,44752.81413533835,0.7326577638591091,-22885.472904000002
1100.0,2024,5890,124,122,medio,3,44752.81413533835,1.4679845906102367,-22334.472904000002
97.05,2024,3687,68,69,bajo,98,44752.81413533835,0.6083600331847864,-23337.422904000003
77.32,2024,3695,124,69,bajo,98,44752.81413533835,0.4846820995965758,-23357.152904000002
224.49,2024,1421,80,69,bajo,98,44752.81413533835,1.4072204415214087,-23209.982904
5.12,2020,91,91,69,bajo,98,58496.831775956285,0.03209483122005262,-23429.352904000003
208.45,2019,3415,68,69,bajo,98,10601.82814473684,1.3066733530898376,-23226.022904
133.91,2014,4190,80,69,bajo,98,12795.017135614702,0.8394177438822746,-23300.562904000002
61.29,2016,4205,60,69,bajo,98,13520.933636363638,0.38419769638223145,-23373.182904
236.43,2022,6270,87,69,bajo,98,28270.918252788106,1.482066590890047,-23198.042904
35.73,2016,2636,65,69,bajo,98,13520.933636363638,0.22397428115087498,-23398.742904000002
91.31,2012,6272,87,69,bajo,98,9574.647017291067,0.5723787184966806,-23343.162904
242.61,2018,6264,87,69,bajo,98,18593.686696891193,1.5208060551361262,-23191.862904
115.23,2021,6264,87,69,bajo,98,27085.747595419845,0.7223217581028639,-23319.242904000002
46.05,2023,3950,65,69,bajo,98,23087.897503337783,0.2886654253287935,-23388.422904000003
39.13,2021,3415,68,69,bajo,98,27085.747595419845,0.2452872550079412,-23395.342904
416.35,2015,3414,68,69,bajo,98,18935.184909793814,2.6098990192322087,-23018.122904000003
106.07,2023,6267,87,69,bajo,98,23087.897503337783,0.6649020991232385,-23328.402904000002
100.0,2018,3694,124,69,bajo,98,18593.686696891193,0.6268521722666527,-23334.472904000002
627.87,2014,3414,68,69,medio,98,12795.017135614702,3.9358167340106323,-22806.602904000003
62.59,2015,6272,87,69,bajo,98,18935.184909793814,0.3923467746216979,-23371.882904000002
129.01,2023,3688,80,69,bajo,98,23087.897503337783,0.8087019874412086,-23305.462904000004
27.45,2018,477,65,69,bajo,98,18593.686696891193,0.17207092128719617,-23407.022904
1156.72,2013,3687,68,69,medio,98,11912.799832258064,7.250924447042825,-22277.752904
142.08,2023,3415,68,69,bajo,98,23087.897503337783,0.8906315663564602,-23292.392904
66.77,2020,3415,68,69,bajo,98,58496.831775956285,0.418549195422444,-23367.702904
307.1,2017,3414,68,69,bajo,98,18449.532506666666,1.9250630210308906,-23127.372904000003
338.55,2014,6272,87,69,bajo,98,12795.017135614702,2.122208029208753,-23095.922904000003
130.62,2020,6701,65,69,bajo,98,58496.831775956285,0.8187943074147018,-23303.852904000003
213.69,2013,3687,68,69,bajo,98,11912.799832258064,1.3395204069166102,-23220.782904000003
402.47,2016,3523,97,69,bajo,98,13520.933636363638,2.5228919377215973,-23032.002904
95.0,2017,3694,124,69,bajo,98,18449.532506666666,0.5955095636533201,-23339.472904000002
99.2,2016,3694,124,69,bajo,98,13520.933636363638,0.6218373548885195,-23335.272904
515.01,2015,3522,97,69,medio,98,18935.184909793814,3.228351372390488,-22919.462904000004
59.35,2012,3534,97,69,bajo,98,9574.647017291067,0.3720367642402584,-23375.122904000003
131.28,2012,25,65,69,bajo,98,9574.647017291067,0.8229315317516617,-23303.192904000003
36.66,2017,1499,91,69,bajo,98,18449.532506666666,0.22980400635295486,-23397.812904000002
93.79,2013,3694,124,69,bajo,98,11912.799832258064,0.5879246523688936,-23340.682904
22.02,2022,6512,124,69,bajo,98,28270.918252788106,0.1380328483331169,-23412.452904
59.28,2019,3523,97,69,bajo,98,10601.82814473684,0.37159796771967174,-23375.192904000003
104.13,2016,2785,65,69,bajo,98,13520.933636363638,0.6527411669812654,-23330.342904
305.22,2024,6273,121,69,bajo,98,44752.81413533835,1.9132782001922775,-23129.252904
89.32,2024,5925,60,69,bajo,98,44752.81413533835,0.5599043602685742,-23345.152904000002
120.0,2019,4331,124,69,bajo,98,10601.82814473684,0.7522226067199832,-23314.472904000002
28.16,2017,4299,60,69,bajo,98,18449.532506666666,0.1765215717102894,-23406.312904000002
37.69,2021,6264,87,69,bajo,98,27085.747595419845,0.23626058372730138,-23396.782904000003
57.74,2013,2779,65,69,bajo,98,11912.799832258064,0.3619444442667653,-23376.732904
120.2,2017,3414,68,69,bajo,98,18449.532506666666,0.7534763110645165,-23314.272904
538.67,2016,3414,68,69,medio,98,13520.933636363638,3.376664596348778,-22895.802904000004
84.26,2017,3523,97,69,bajo,98,18449.532506666666,0.5281856403518816,-23350.212904000004
57.66,2019,2781,65,69,bajo,98,10601.82814473684,0.3614429625289519,-23376.812904000002
129.82,2018,3415,68,69,bajo,98,18593.686696891193,0.8137794900365685,-23304.652904000002
94.1,2019,4302,60,69,bajo,98,10601.82814473684,0.5898678941029202,-23340.372904000003
66.58,2012,3534,97,69,bajo,98,9574.647017291067,0.4173581762951374,-23367.892904
181.98,2018,3523,97,69,bajo,98,18593.686696891193,1.1407455830908546,-23252.492904000002
248.07,2023,6266,87,69,bajo,98,23087.897503337783,1.5550321837418852,-23186.402904000002
100.0,2019,6702,124,69,bajo,98,10601.82814473684,0.6268521722666527,-23334.472904000002
121.79,2018,3693,124,69,bajo,98,18593.686696891193,0.7634432606035564,-23312.682904
15.74,2016,4207,60,69,bajo,98,13520.933636363638,0.09866653191477114,-23418.732904
62.41,2023,3689,80,69,bajo,98,23087.897503337783,0.39121844071161793,-23372.062904000002
115.93,2021,3691,80,69,bajo,98,27085.747595419845,0.7267097233087305,-23318.542904
180.34,2023,3507,80,69,bajo,98,23087.897503337783,1.1304652074656816,-23254.132904000002
160.75,2017,3691,80,69,bajo,98,18449.532506666666,1.0076648669186443,-23273.722904000002
86.06,2013,3694,124,69,bajo,98,11912.799832258064,0.5394689794526814,-23348.412904
101.03,2012,6272,87,69,bajo,98,9574.647017291067,0.6333087496409993,-23333.442904000003
81.09,2012,2741,65,69,bajo,98,9574.647017291067,0.5083144264910286,-23353.382904000002
205.78,2015,4038,68,69,bajo,98,18935.184909793814,1.289936400090318,-23228.692904000003
130.1,2024,3874,68,69,bajo,98,44752.81413533835,0.8155346761189152,-23304.372904000003
76.21,2022,3687,108,69,bajo,98,28270.918252788106,0.47772404048441597,-23358.262904000003
516.73,2020,6264,87,69,medio,98,58496.831775956285,3.2391332297534747,-22917.742904000002
53.89,2016,3691,80,69,bajo,98,13520.933636363638,0.33781063563449915,-23380.582904000003
51.87,2023,90,65,69,bajo,98,23087.897503337783,0.32514822175471275,-23382.602904000003
354.26,2018,3415,68,69,bajo,98,18593.686696891193,2.2206865054718437,-23080.212904000004
272.06,2023,3688,80,69,bajo,98,23087.897503337783,1.7054140198686554,-23162.412904
879.79,2019,6264,87,69,medio,98,10601.82814473684,5.514982726384783,-22554.682904
30.15,2013,4334,124,69,bajo,98,11912.799832258064,0.18899592993839578,-23404.322904
31.5,2022,4378,124,69,bajo,98,28270.918252788106,0.1974584342639956,-23402.972904000002
155.79,2016,2032,65,69,bajo,98,13520.933636363638,0.9765729991742181,-23278.682904
149.19,2019,3523,97,69,bajo,98,10601.82814473684,0.9352007558046191,-23285.282904000003
177.49,2014,3522,97,69,bajo,98,12795.017135614702,1.112599920556082,-23256.982904
80.0,2016,3692,124,69,bajo,98,13520.933636363638,0.5014817378133222,-23354.472904000002
46.05,2023,412,60,69,bajo,98,23087.897503337783,0.2886654253287935,-23388.422904000003
92.9,2016,3494,80,69,bajo,98,13520.933636363638,0.5823456680357204,-23341.572904
94.82,2018,6780,65,69,bajo,98,18593.686696891193,0.59438122974324,-23339.652904000002
397.93,2022,6263,87,69,bajo,98,28270.918252788106,2.4944328491006913,-23036.542904
35.37,2018,4191,40,69,bajo,98,18593.686696891193,0.22171761333071505,-23399.102904000003
8.59,2024,3695,124,69,bajo,98,44752.81413533835,0.05384660159770547,-23425.882904000002
95.46,2024,6265,87,69,bajo,98,44752.81413533835,0.5983930836457466,-23339.012904000003
65.15,2024,3687,68,69,bajo,98,44752.81413533835,0.4083941902317243,-23369.322904
64.35,2023,3842,65,69,bajo,98,23087.897503337783,0.403379372853591,-23370.122904000003
174.23,2024,3949,65,69,bajo,98,44752.81413533835,1.092164539740189,-23260.242904000002
87.71,2023,412,60,69,bajo,98,23087.897503337783,0.549812040295081,-23346.762904000003
19.01,2017,4184,65,69,bajo,98,18449.532506666666,0.1191645979478907,-23415.462904000004
18.15,2012,3534,97,69,bajo,98,9574.647017291067,0.11377366926639745,-23416.322904
162.29,2015,3522,97,69,bajo,98,18935.184909793814,1.0173183903715506,-23272.182904
47.34,2014,2780,65,69,bajo,98,12795.017135614702,0.2967518183510334,-23387.132904000002
98.35,2013,4504,80,69,bajo,98,11912.799832258064,0.6165091114242529,-23336.122904000003
139.76,2022,6270,87,69,bajo,98,28270.918252788106,0.8760885959598738,-23294.712904000004
61.84,2014,2468,65,69,bajo,98,12795.017135614702,0.38764538332969806,-23372.632904000002
517.77,2020,3415,68,69,medio,98,58496.831775956285,3.2456524923450476,-22916.702904
1936.0,2020,1142,100,250,medio,135,58496.831775956285,0.8029982040688315,-21498.472904000002
665.5,2022,795,47,250,medio,135,28270.918252788106,0.27603063264866085,-22768.972904000002
600.0,2015,4230,80,250,medio,135,18935.184909793814,0.2488630797733982,-22834.472904000002
7972.41,2014,1736,116,250,alto,135,12795.017135614702,3.3067308430270623,-15462.062904000002
1660.0,2013,6326,2,250,medio,135,11912.799832258064,0.6885211873730683,-21774.472904000002
726.0,2018,6813,117,250,medio,135,18593.686696891193,0.30112432652581184,-22708.472904000002
830.0,2018,6323,84,250,medio,135,18593.686696891193,0.34426059368653417,-22604.472904000002
3630.0,2013,6828,116,250,alto,135,11912.799832258064,1.505621632629059,-19804.472904000002
2299.0,2022,2057,21,250,alto,135,28270.918252788106,0.9535603673317374,-21135.472904000002
3630.0,2014,1732,116,250,alto,135,12795.017135614702,1.505621632629059,-19804.472904000002
3630.0,2014,1737,116,250,alto,135,12795.017135614702,1.505621632629059,-19804.472904000002
1870.0,2023,6305,124,250,medio,135,23087.897503337783,0.7756232652937577,-21564.472904000002
240.0,2020,4747,91,250,bajo,135,58496.831775956285,0.09954523190935928,-23194.472904000002
430.0,2019,6286,30,250,bajo,135,10601.82814473684,0.17835187383760204,-23004.472904000002
240.0,2019,6298,124,250,bajo,135,10601.82814473684,0.09954523190935928,-23194.472904000002
430.0,2019,4461,38,250,bajo,135,10601.82814473684,0.17835187383760204,-23004.472904000002
229.5,2018,6294,124,250,bajo,135,18593.686696891193,0.09519012801332481,-23204.972904000002
830.0,2014,4486,68,250,medio,135,12795.017135614702,0.34426059368653417,-22604.472904000002
12450.0,2018,6327,84,250,alto,135,18593.686696891193,5.163908905298013,-10984.472904000002
240.0,2021,4762,91,250,bajo,135,27085.747595419845,0.09954523190935928,-23194.472904000002
430.0,2021,6328,68,250,bajo,135,27085.747595419845,0.17835187383760204,-23004.472904000002
240.0,2022,4760,91,250,bajo,135,28270.918252788106,0.09954523190935928,-23194.472904000002
12450.0,2016,6321,84,250,alto,135,13520.933636363638,5.163908905298013,-10984.472904000002
309.0,2019,6332,117,250,bajo,135,10601.82814473684,0.12816448608330008,-23125.472904000002
3221.02,2016,1141,76,250,alto,135,13520.933636363638,1.3359882620195185,-20213.452904
76.5,2017,6293,124,250,bajo,135,18449.532506666666,0.03173004267110827,-23357.972904000002
860.0,2020,6291,84,250,medio,135,58496.831775956285,0.3567037476752041,-22574.472904000002
395.0,2012,6320,2,250,bajo,135,9574.647017291067,0.16383486085082047,-23039.472904000002
3630.0,2014,1738,116,250,alto,135,12795.017135614702,1.505621632629059,-19804.472904000002
7972.41,2015,1735,86,250,alto,135,18935.184909793814,3.3067308430270623,-15462.062904000002
300.0,2014,6279,124,250,bajo,135,12795.017135614702,0.1244315398866991,-23134.472904000002
225.0,2014,6280,124,250,bajo,135,12795.017135614702,0.09332365491502433,-23209.472904000002
400.0,2022,4487,124,250,bajo,135,28270.918252788106,0.16590871984893213,-23034.472904000002
430.0,2021,2121,84,250,bajo,135,27085.747595419845,0.17835187383760204,-23004.472904000002
12040.0,2021,2122,84,250,alto,135,27085.747595419845,4.993852467452857,-11394.472904000002
415.0,2019,6329,84,250,bajo,135,10601.82814473684,0.17213029684326708,-23019.472904000002
5637.0,2013,2219,21,250,alto,135,11912.799832258064,2.338068634471076,-17797.472904000002
2976.6,2013,4959,80,250,alto,135,11912.799832258064,1.2346097387558284,-20457.872904000003
300.0,2013,6282,124,250,bajo,135,11912.799832258064,0.1244315398866991,-23134.472904000002
242.0,2012,4555,48,250,bajo,135,9574.647017291067,0.10037477550860394,-23192.472904000002
2480.0,2019,2120,124,250,alto,135,10601.82814473684,1.0286340630633792,-20954.472904000002
250.0,2014,1734,108,250,bajo,135,12795.017135614702,0.10369294990558259,-23184.472904000002
7972.41,2015,1735,86,250,alto,135,18935.184909793814,3.3067308430270623,-15462.062904000002
3630.0,2015,1733,86,250,alto,135,18935.184909793814,1.505621632629059,-19804.472904000002
1573.0,2021,5144,33,250,medio,135,27085.747595419845,0.6524360408059255,-21861.472904000002
637.34,2012,6276,124,250,medio,135,9574.647017291067,0.26435065877129604,-22797.132904000002
250.0,2014,2,108,250,bajo,135,12795.017135614702,0.10369294990558259,-23184.472904000002
415.0,2015,6414,38,250,bajo,135,18935.184909793814,0.17213029684326708,-23019.472904000002
255.0,2025,1815,124,250,bajo,135,80751.64195876289,0.10576680890369423,-23179.472904000002
1045.44,2019,3403,98,250,medio,135,10601.82814473684,0.433619030197169,-22389.032904000003
1645.6,2018,687,124,250,medio,135,18593.686696891193,0.6825484734585068,-21788.872904000003
3617.9,2019,2058,21,250,alto,135,10601.82814473684,1.5006028938536289,-19816.572904
302.5,2015,2650,43,250,bajo,135,18935.184909793814,0.12546846938575493,-23131.972904000002
160.0,2021,4372,124,250,bajo,135,27085.747595419845,0.06636348793957285,-23274.472904000002
2480.0,2019,6300,124,250,alto,135,10601.82814473684,1.0286340630633792,-20954.472904000002
1600.0,2012,4557,37,250,medio,135,9574.647017291067,0.6636348793957285,-21834.472904000002
599.99,2014,4956,80,250,medio,135,12795.017135614702,0.24885893205540197,-22834.482904
1199.98,2014,5237,80,250,medio,135,12795.017135614702,0.49771786411080393,-22234.492904000002
822.8,2018,603,108,250,medio,135,18593.686696891193,0.3412742367292534,-22611.672904000003
69.0,2014,2221,27,250,bajo,135,12795.017135614702,0.028619254173940793,-23365.472904000002
907.5,2019,4291,30,250,medio,135,10601.82814473684,0.37640540815726475,-22526.972904000002
32670.0,2013,6827,116,250,alto,135,11912.799832258064,13.550594693661532,9235.527095999998
254.1,2022,2174,66,250,bajo,135,28270.918252788106,0.10539351428403414,-23180.372904000003
423.5,2015,4558,45,250,bajo,135,18935.184909793814,0.17565585714005688,-23010.972904000002
830.0,2017,6324,7,250,medio,135,18449.532506666666,0.34426059368653417,-22604.472904000002
